"","sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"8336","male","pituitary","eggs vs. chicks","eggs","ST3GAL1",-0.28328648292871,0.0770736583256515,1.11309402659935
"8337","male","pituitary","eggs vs. chicks","eggs","LRRC1",-0.286978628790189,0.0196287883816054,1.70710650709499
"8338","male","pituitary","eggs vs. chicks","eggs","ST3GAL5",-0.299505102807018,0.00971375662790833,2.01261278170306
"8339","male","pituitary","eggs vs. chicks","eggs","RHOU",-0.299673142745667,0.0666838111345484,1.17597958719728
"8340","male","pituitary","eggs vs. chicks","eggs","ACPL2",-0.299819727088349,0.0268326989759218,1.57133564147651
"8341","male","pituitary","eggs vs. chicks","eggs","CLDN1",-0.300462907125233,0.0812000799021675,1.09044354340595
"8342","male","pituitary","eggs vs. chicks","eggs","ECI2",-0.301129693902416,0.0666838111345484,1.17597958719728
"8343","male","pituitary","eggs vs. chicks","eggs","EMCN",-0.302602687147972,0.0973351531828799,1.01173028330658
"8344","male","pituitary","eggs vs. chicks","eggs","ZNF341",-0.304595589960025,0.0716195338214494,1.14496851018018
"8345","male","pituitary","eggs vs. chicks","eggs","RMI1",-0.305242954762843,0.0609682968133205,1.21489593709073
"8346","male","pituitary","eggs vs. chicks","eggs","PDZRN3",-0.309497418604093,0.0226566366260281,1.64480456063198
"8347","male","pituitary","eggs vs. chicks","eggs","TTC32",-0.311839042905172,0.0254179383340309,1.59485967826922
"8348","male","pituitary","eggs vs. chicks","eggs","RFTN2",-0.316726116602048,0.0446970734614979,1.34972091134525
"8349","male","pituitary","eggs vs. chicks","eggs","CPNE8",-0.320380546206893,0.054347113769188,1.26482351519128
"8350","male","pituitary","eggs vs. chicks","eggs","CYBRD1",-0.321217673720598,0.09783794610526,1.00949267294351
"8351","male","pituitary","eggs vs. chicks","eggs","BAMBI",-0.323321250977886,0.0625518298552333,1.20375998118389
"8352","male","pituitary","eggs vs. chicks","eggs","TNFSF10",-0.326618222921435,0.0986472066941316,1.00591520777114
"8353","male","pituitary","eggs vs. chicks","eggs","SWAP70",-0.327157756514231,0.0524073428312569,1.28060785943454
"8354","male","pituitary","eggs vs. chicks","eggs","TPD52L1",-0.34127518959718,0.0986994606668278,1.00568522048194
"8355","male","pituitary","eggs vs. chicks","eggs","RASSF9",-0.341736373778018,0.0877623767737036,1.05669162374548
"8356","male","pituitary","eggs vs. chicks","eggs","IGSF11",-0.346540366129233,0.0485887772818497,1.31346402965539
"8357","male","pituitary","eggs vs. chicks","eggs","RAI14",-0.355774884253158,0.0960520104990481,1.01749354033374
"8358","male","pituitary","eggs vs. chicks","eggs","ARHGAP24",-0.359388434203866,0.0894112603254506,1.04860778333768
"8359","male","pituitary","eggs vs. chicks","eggs","PTGES",-0.360475533785187,0.0836776227260354,1.0773906665699
"8360","male","pituitary","eggs vs. chicks","eggs","EYA4",-0.364954000524994,0.059731711839623,1.22379503871268
"8361","male","pituitary","eggs vs. chicks","eggs","CZH5ORF63",-0.364997767004302,0.0942517215721005,1.02571070836424
"8362","male","pituitary","eggs vs. chicks","eggs","BLVRA",-0.368724146390405,0.0682607745772819,1.16582878794823
"8363","male","pituitary","eggs vs. chicks","eggs","SNCAIP",-0.372426495825786,0.05768956161093,1.23890276127894
"8364","male","pituitary","eggs vs. chicks","eggs","PVRL3",-0.377842399846789,0.0128608935516244,1.89072885636837
"8365","male","pituitary","eggs vs. chicks","eggs","MID1IP1",-0.386365245051242,0.0162879286740332,1.78813414114476
"8366","male","pituitary","eggs vs. chicks","eggs","LOC100858460",-0.394083369289158,0.0410444252779169,1.38674582113768
"8367","male","pituitary","eggs vs. chicks","eggs","CDC7",-0.396374040772277,0.0254179383340309,1.59485967826922
"8368","male","pituitary","eggs vs. chicks","eggs","NCKAP5",-0.398453619050101,0.0516115092471077,1.2872534409086
"8369","male","pituitary","eggs vs. chicks","eggs","SHANK2",-0.399109342696559,0.0842670850593083,1.07434202879803
"8370","male","pituitary","eggs vs. chicks","eggs","DNA2",-0.40027338514066,0.059731711839623,1.22379503871268
"8371","male","pituitary","eggs vs. chicks","eggs","DOCK9",-0.401124949791418,0.0265963456891655,1.57517803088979
"8372","male","pituitary","eggs vs. chicks","eggs","ATP13A4",-0.406305214844922,0.0710162847031332,1.14864205204474
"8373","male","pituitary","eggs vs. chicks","eggs","GPX8",-0.417247856348702,0.0268326989759218,1.57133564147651
"8374","male","pituitary","eggs vs. chicks","eggs","AQP9",-0.418056347966802,0.0652542218411905,1.18539138493959
"8375","male","pituitary","eggs vs. chicks","eggs","SPARC",-0.422642627248085,0.0268326989759218,1.57133564147651
"8376","male","pituitary","eggs vs. chicks","eggs","ADRA2A",-0.423617323826223,0.059731711839623,1.22379503871268
"8377","male","pituitary","eggs vs. chicks","eggs","HNRNPK",-0.423891222475339,0.00258008767700424,2.58836553551268
"8378","male","pituitary","eggs vs. chicks","eggs","SERPINH1",-0.428817131360773,0.0203079327546758,1.69233428333724
"8379","male","pituitary","eggs vs. chicks","eggs","CTNNAL1",-0.429089616587529,0.00483921630300375,2.31522496538849
"8380","male","pituitary","eggs vs. chicks","eggs","DPP6",-0.430266213650311,0.0203079327546758,1.69233428333724
"8381","male","pituitary","eggs vs. chicks","eggs","ZNF598",-0.435547366730832,0.0209867376185609,1.6780550671048
"8382","male","pituitary","eggs vs. chicks","eggs","CZH9ORF64",-0.435780713641013,0.0226566366260281,1.64480456063198
"8383","male","pituitary","eggs vs. chicks","eggs","PLEK2",-0.436287224658655,0.0938207310053072,1.02770118756522
"8384","male","pituitary","eggs vs. chicks","eggs","PTN",-0.437686746249337,0.0864144397577846,1.06341368132725
"8385","male","pituitary","eggs vs. chicks","eggs","DLL1",-0.438853763233364,0.030026731883722,1.52249193393831
"8386","male","pituitary","eggs vs. chicks","eggs","FXYD6",-0.439080921884688,0.0184591643956693,1.73378796238722
"8387","male","pituitary","eggs vs. chicks","eggs","F2RL1",-0.441619802738126,0.0407622553267444,1.38974179500754
"8388","male","pituitary","eggs vs. chicks","eggs","ALDH1A1",-0.446491059912952,0.0680669972351273,1.16706340780555
"8389","male","pituitary","eggs vs. chicks","eggs","HEY2",-0.453898881579618,0.0207006049663946,1.6840169622857
"8390","male","pituitary","eggs vs. chicks","eggs","PDGFA",-0.456794320086399,0.0128608935516244,1.89072885636837
"8391","male","pituitary","eggs vs. chicks","eggs","ZEB2",-0.46510309336277,0.059731711839623,1.22379503871268
"8392","male","pituitary","eggs vs. chicks","eggs","LOC421935",-0.474722341207995,0.0203079327546758,1.69233428333724
"8393","male","pituitary","eggs vs. chicks","eggs","HEY1",-0.475020220363525,0.0121268151173682,1.91625324353322
"8394","male","pituitary","eggs vs. chicks","eggs","WFDC1",-0.475639249425098,0.0321160117885432,1.49327839134381
"8395","male","pituitary","eggs vs. chicks","eggs","GPC4",-0.477994259545456,0.0682607745772819,1.16582878794823
"8396","male","pituitary","eggs vs. chicks","eggs","TSKU",-0.480054796284903,0.0682607745772819,1.16582878794823
"8397","male","pituitary","eggs vs. chicks","eggs","PTGR1",-0.481603417117341,0.0845438635114272,1.07291790953096
"8398","male","pituitary","eggs vs. chicks","eggs","CCDC102A",-0.483879222641385,0.0938207310053072,1.02770118756522
"8399","male","pituitary","eggs vs. chicks","eggs","RIN3",-0.489818125661314,0.0716195338214494,1.14496851018018
"8400","male","pituitary","eggs vs. chicks","eggs","DOCK10",-0.491286216505112,0.0812000799021675,1.09044354340595
"8401","male","pituitary","eggs vs. chicks","eggs","QKI",-0.493674402233526,0.0595851593281314,1.22486189503289
"8402","male","pituitary","eggs vs. chicks","eggs","FIGF",-0.493831349240312,0.0793742645132266,1.10032028588047
"8403","male","pituitary","eggs vs. chicks","eggs","CACNA2D1",-0.495143485471473,0.0748805421665812,1.12563101978408
"8404","male","pituitary","eggs vs. chicks","eggs","EDNRA",-0.49590594367548,0.0716195338214494,1.14496851018018
"8405","male","pituitary","eggs vs. chicks","eggs","STARD9",-0.498448231172299,0.0869428310596083,1.06076622228243
"8406","male","pituitary","eggs vs. chicks","eggs","GYPC",-0.502372916085872,0.0410444252779169,1.38674582113768
"8407","male","pituitary","eggs vs. chicks","eggs","SIPA1L2",-0.519762954654688,0.0693251067957228,1.15910945271646
"8408","male","pituitary","eggs vs. chicks","eggs","DCN",-0.520911482502948,0.0964941181092568,1.0154991586826
"8409","male","pituitary","eggs vs. chicks","eggs","ZNF385D",-0.523155194513414,0.0345311248863737,1.46178927383741
"8410","male","pituitary","eggs vs. chicks","eggs","APOBEC2",-0.52579373921549,0.0978724520779138,1.00933953081299
"8411","male","pituitary","eggs vs. chicks","eggs","OSGIN1",-0.558090693922022,0.0810320338803548,1.09134326029158
"8412","male","pituitary","eggs vs. chicks","eggs","FZD10",-0.567267905814674,0.0682607745772819,1.16582878794823
"8413","male","pituitary","eggs vs. chicks","eggs","FAM19A2",-0.595556158500583,0.0938207310053072,1.02770118756522
"8414","male","pituitary","eggs vs. chicks","eggs","GPR126",-0.601565014277907,0.0094985067840655,2.02234466275446
"8415","male","pituitary","eggs vs. chicks","eggs","FANCD2",-0.615146770498146,0.0609682968133205,1.21489593709073
"8416","male","pituitary","eggs vs. chicks","eggs","ECM2",-0.629347628937275,0.0546466480128849,1.26243647221664
"8417","male","pituitary","eggs vs. chicks","eggs","CLEC3B",-0.643903234273191,0.0409741922045698,1.38748959967463
"8418","male","pituitary","eggs vs. chicks","eggs","COMMD9",-0.654564871659205,0.043735434284578,1.35916655665526
"8419","male","pituitary","eggs vs. chicks","eggs","LCT",-0.662021460373989,0.0557976504991362,1.2533840877424
"8420","male","pituitary","eggs vs. chicks","eggs","SNAI2",-0.664960246482195,0.0106366981895823,1.97319316344925
"8421","male","pituitary","eggs vs. chicks","eggs","LRRC17",-0.672805592563267,0.0253907726832152,1.59532408262566
"8422","male","pituitary","eggs vs. chicks","eggs","PDLIM3",-0.703390835251608,0.0203079327546758,1.69233428333724
"8423","male","pituitary","eggs vs. chicks","eggs","SGCZ",-0.714843674767552,0.0682607745772819,1.16582878794823
"8424","male","pituitary","eggs vs. chicks","eggs","COL6A6",-0.717135388684227,0.0308284567403452,1.51104821532953
"8425","male","pituitary","eggs vs. chicks","eggs","ADAM23",-0.718983288437195,0.0813105234380515,1.08985324314745
"8426","male","pituitary","eggs vs. chicks","eggs","STMN1",-0.719838465014184,0.0196287883816054,1.70710650709499
"8427","male","pituitary","eggs vs. chicks","eggs","NOX4",-0.731027034237818,0.0763373081009514,1.11726315873739
"8428","male","pituitary","eggs vs. chicks","eggs","CPM",-0.73808173878676,0.0207006049663946,1.6840169622857
"8429","male","pituitary","eggs vs. chicks","eggs","SNTN",-0.741972605830235,0.0793742645132266,1.10032028588047
"8430","male","pituitary","eggs vs. chicks","eggs","DNAH5",-0.745905439090256,0.0254179383340309,1.59485967826922
"8431","male","pituitary","eggs vs. chicks","eggs","MUC4",-0.785822359569601,0.0410444252779169,1.38674582113768
"8432","male","pituitary","eggs vs. chicks","eggs","OLFML1",-0.797845656454706,0.0203079327546758,1.69233428333724
"8433","male","pituitary","eggs vs. chicks","eggs","CFI",-0.82015400467402,0.0733463035529896,1.13462176848724
"8434","male","pituitary","eggs vs. chicks","eggs","ASPM",-0.826870981323688,0.0268326989759218,1.57133564147651
"8435","male","pituitary","eggs vs. chicks","eggs","TIMP4",-0.828424920175482,0.0500370250269537,1.30070851937801
"8436","male","pituitary","eggs vs. chicks","eggs","ITGBL1",-0.852704558051907,0.047780507776227,1.32074923919808
"8437","male","pituitary","eggs vs. chicks","eggs","DNASE1L3",-0.864435013166091,0.0268326989759218,1.57133564147651
"8438","male","pituitary","eggs vs. chicks","eggs","PLD5",-0.872858189007659,0.0716195338214494,1.14496851018018
"8439","male","pituitary","eggs vs. chicks","eggs","KNTC1",-0.900806621068743,0.0510923315765439,1.2916442780239
"8440","male","pituitary","eggs vs. chicks","eggs","GRM2",-0.910389898807273,0.0268326989759218,1.57133564147651
"8441","male","pituitary","eggs vs. chicks","eggs","AGBL1",-0.917219905944769,0.0652542218411905,1.18539138493959
"8442","male","pituitary","eggs vs. chicks","eggs","LOC100859848",-0.925075673244046,0.0410444252779169,1.38674582113768
"8443","male","pituitary","eggs vs. chicks","eggs","FREM1",-0.932642532873079,0.0446970734614979,1.34972091134525
"8444","male","pituitary","eggs vs. chicks","eggs","MPP2",-0.941543866078572,0.0196287883816054,1.70710650709499
"8445","male","pituitary","eggs vs. chicks","eggs","FABP7",-0.952621736813677,0.0938207310053072,1.02770118756522
"8446","male","pituitary","eggs vs. chicks","eggs","HEBP2",-0.986587586226979,0.064049091959748,1.19348702297888
"8447","male","pituitary","eggs vs. chicks","eggs","ENPP6",-1.02884511463474,0.0492350626910622,1.30772550475649
"8448","male","pituitary","eggs vs. chicks","eggs","MCPH1",-1.02899367496449,0.059731711839623,1.22379503871268
"8449","male","pituitary","eggs vs. chicks","eggs","ARSE",-1.07169515544616,0.059731711839623,1.22379503871268
"8450","male","pituitary","eggs vs. chicks","eggs","ACSL3",-1.0719180650896,0.0409741922045698,1.38748959967463
"8451","male","pituitary","eggs vs. chicks","eggs","EGF",-1.0760906273636,0.0845438635114272,1.07291790953096
"8452","male","pituitary","eggs vs. chicks","eggs","TMPRSS7",-1.0895756754131,0.0652542218411905,1.18539138493959
"8453","male","pituitary","eggs vs. chicks","eggs","ETNK2",-1.11198188155962,0.0635497685161809,1.19688602705062
"8454","male","pituitary","eggs vs. chicks","eggs","GPR64",-1.1168964848685,0.0260587008378531,1.58404723992872
"8455","male","pituitary","eggs vs. chicks","eggs","TMEM52",-1.13658894852573,0.0644068662602335,1.19106783108779
"8456","male","pituitary","eggs vs. chicks","eggs","CPEB2",-1.15575832515477,0.0329044921833439,1.4827448073005
"8457","male","pituitary","eggs vs. chicks","eggs","KCNJ15",-1.24376771518003,0.0196287883816054,1.70710650709499
"8458","male","pituitary","eggs vs. chicks","eggs","AGT",-1.26407777857383,0.0875676774267775,1.05765616901005
"8459","male","pituitary","eggs vs. chicks","eggs","FABP5",-1.31725937091099,0.030026731883722,1.52249193393831
"8460","male","pituitary","eggs vs. chicks","eggs","PLP1",-1.32260601001083,0.0268326989759218,1.57133564147651
"8461","male","pituitary","eggs vs. chicks","eggs","ANLN",-1.50777538864494,0.0873379471663907,1.05879702016355
"8462","male","pituitary","eggs vs. chicks","eggs","MSX1",-1.52674215934004,0.0743642698724395,1.12863568171886
"8463","male","pituitary","eggs vs. chicks","eggs","HNRPK",-1.56850072487678,0.00258008767700424,2.58836553551268
"8464","male","pituitary","eggs vs. chicks","eggs","CDH19",-1.57829191284483,0.0595913520865255,1.22481676062228
"8465","male","pituitary","eggs vs. chicks","eggs","LOC107050953",-1.8906861800995,0.0595913520865255,1.22481676062228
"8466","male","pituitary","eggs vs. chicks","eggs","SLC6A11",-1.9061193697281,0.0203079327546758,1.69233428333724
"8467","male","pituitary","eggs vs. chicks","eggs","KERA",-1.92142197719522,0.0203079327546758,1.69233428333724
"8468","male","pituitary","eggs vs. chicks","eggs","LOC769726",-1.9567310885451,0.059731711839623,1.22379503871268
"8469","male","pituitary","eggs vs. chicks","eggs","C5H11ORF9",-1.996117898464,0.0848238251699589,1.07148214672248
"8470","male","pituitary","eggs vs. chicks","eggs","TMEM88B",-2.56336619665028,0.00971375662790833,2.01261278170306
"8471","male","pituitary","lo vs. hi PRL   ","hi","KPNA2",4.43592758937742,1.7256823168914e-20,19.7630391511003
"8472","male","pituitary","lo vs. hi PRL   ","hi","SHCBP1",4.21456496960333,2.49918507729086e-13,12.6022015809804
"8473","male","pituitary","lo vs. hi PRL   ","hi","RRM2",4.00966692843059,4.80181535276779e-17,16.3185945441573
"8474","male","pituitary","lo vs. hi PRL   ","hi","ESCO2",3.96309530096602,1.41224288978759e-12,11.8500906031264
"8475","male","pituitary","lo vs. hi PRL   ","hi","CKAP2",3.90652959078189,1.68096411846086e-19,18.7744415568287
"8476","male","pituitary","lo vs. hi PRL   ","hi","CDCA3",3.83425034684836,3.96880077850892e-07,6.40134070078186
"8477","male","pituitary","lo vs. hi PRL   ","hi","NUF2",3.8170640876661,1.06024456141484e-13,12.9745939466009
"8478","male","pituitary","lo vs. hi PRL   ","hi","CDK1",3.72111615327625,4.66776137474015e-17,16.3308913540582
"8479","male","pituitary","lo vs. hi PRL   ","hi","CCNB3",3.68157856749645,2.38863571656129e-14,13.6218500781072
"8480","male","pituitary","lo vs. hi PRL   ","hi","LOC423793",3.56985628042968,2.94967219522672e-15,14.53022624562
"8481","male","pituitary","lo vs. hi PRL   ","hi","RACGAP1",3.56511237788029,1.7256823168914e-20,19.7630391511003
"8482","male","pituitary","lo vs. hi PRL   ","hi","CENPK",3.56343317771838,7.58149555039694e-11,10.1202451155792
"8483","male","pituitary","lo vs. hi PRL   ","hi","FOXM1",3.48015649292464,1.31241543086446e-06,5.88192867199226
"8484","male","pituitary","lo vs. hi PRL   ","hi","LOC101749834",3.44502592149965,1.27760138448882e-14,13.8936046262406
"8485","male","pituitary","lo vs. hi PRL   ","hi","PRC1",3.39127180382565,0.000243668573474193,3.61320047921428
"8486","male","pituitary","lo vs. hi PRL   ","hi","CENPI",3.36905518337318,3.50414128167097e-14,13.455418392055
"8487","male","pituitary","lo vs. hi PRL   ","hi","FGF6",3.27349113821251,2.31046905730337e-10,9.63629984334627
"8488","male","pituitary","lo vs. hi PRL   ","hi","CENPA",3.0501015858182,2.16940406247833e-05,4.66365955090814
"8489","male","pituitary","lo vs. hi PRL   ","hi","SGOL1",3.03971656347023,1.55381484340299e-12,11.8086007341061
"8490","male","pituitary","lo vs. hi PRL   ","hi","CDC45",2.93851603501969,1.27835903722994e-11,10.893347154011
"8491","male","pituitary","lo vs. hi PRL   ","hi","BUB1",2.88083000782265,1.60765637939945e-10,9.79380677180525
"8492","male","pituitary","lo vs. hi PRL   ","hi","MLN",2.81993932175453,5.91916069482904e-11,10.2277398695348
"8493","male","pituitary","lo vs. hi PRL   ","hi","ANLN",2.76764500636294,1.71264554330857e-06,5.76633251123996
"8494","male","pituitary","lo vs. hi PRL   ","hi","UBE2C",2.76101728848656,7.98325545513645e-15,14.0978199735749
"8495","male","pituitary","lo vs. hi PRL   ","hi","DEPDC1",2.7357879788012,3.73139859081207e-08,7.42812835681705
"8496","male","pituitary","lo vs. hi PRL   ","hi","PRL",2.66282532012548,5.24261645269685e-31,30.2804519138999
"8497","male","pituitary","lo vs. hi PRL   ","hi","MKI67",2.60428399860198,2.69499088581075e-09,8.5694426992152
"8498","male","pituitary","lo vs. hi PRL   ","hi","SKA1",2.47816402352425,1.33808357733011e-09,8.87351675948323
"8499","male","pituitary","lo vs. hi PRL   ","hi","PBK",2.44848221985224,1.94550037999515e-07,6.71096868003383
"8500","male","pituitary","lo vs. hi PRL   ","hi","MXD3",2.44689325069311,3.38713945841399e-07,6.47016692181631
"8501","male","pituitary","lo vs. hi PRL   ","hi","MCM10",2.44349812448807,1.1653731624291e-10,9.93353498757001
"8502","male","pituitary","lo vs. hi PRL   ","hi","DEPDC1B",2.41914082521917,6.60448900103681e-08,7.18016077874817
"8503","male","pituitary","lo vs. hi PRL   ","hi","GAS2L3",2.36695358075152,0.00010225368988482,3.99032101126485
"8504","male","pituitary","lo vs. hi PRL   ","hi","CDC20",2.30940747134911,9.54739016415257e-10,9.02011532917112
"8505","male","pituitary","lo vs. hi PRL   ","hi","FBXO5",2.30183981062732,3.20448657958301e-07,6.49424154290508
"8506","male","pituitary","lo vs. hi PRL   ","hi","MAD2L1",2.2961412986918,1.41220541683358e-10,9.85010212700324
"8507","male","pituitary","lo vs. hi PRL   ","hi","DLGAP5",2.26872601707863,5.28606386868265e-11,10.2768675938247
"8508","male","pituitary","lo vs. hi PRL   ","hi","PAX7",2.17672589860569,1.34402546087805e-08,7.87159250403955
"8509","male","pituitary","lo vs. hi PRL   ","hi","KNTC1",2.12625423829186,2.43575752598579e-13,12.6133659468962
"8510","male","pituitary","lo vs. hi PRL   ","hi","COL20A1",2.1174071761454,3.60868096651111e-11,10.4426515110156
"8511","male","pituitary","lo vs. hi PRL   ","hi","CEP55",2.09316314064357,4.07407934179626e-05,4.38997051746429
"8512","male","pituitary","lo vs. hi PRL   ","hi","STC1",2.04405896182354,5.13557601244127e-13,12.2894108383383
"8513","male","pituitary","lo vs. hi PRL   ","hi","KNSTRN",2.035502284087,1.06777986160533e-08,7.97151827422184
"8514","male","pituitary","lo vs. hi PRL   ","hi","POU3F3",1.96424351623113,1.07142567497449e-06,5.97003795067723
"8515","male","pituitary","lo vs. hi PRL   ","hi","SLBP",1.92205190035016,1.63772957346837e-10,9.78575780858678
"8516","male","pituitary","lo vs. hi PRL   ","hi","LOC107051182",1.91407977057165,1.83765458322228e-07,6.73573611792177
"8517","male","pituitary","lo vs. hi PRL   ","hi","CALN1",1.90848173117725,1.98434119451095e-11,10.702383651661
"8518","male","pituitary","lo vs. hi PRL   ","hi","PHGDH",1.89756397793957,0.000364317321619425,3.43852017955442
"8519","male","pituitary","lo vs. hi PRL   ","hi","PARP4",1.84301887120602,0.0796768792722958,1.09866768439062
"8520","male","pituitary","lo vs. hi PRL   ","hi","KIF4A",1.83118345372466,3.7595289956074e-08,7.42486656130152
"8521","male","pituitary","lo vs. hi PRL   ","hi","LOC428479",1.8098961754254,5.86550722753956e-15,14.2316944257315
"8522","male","pituitary","lo vs. hi PRL   ","hi","TK1",1.79391979284292,1.11356144694051e-09,8.95328581335747
"8523","male","pituitary","lo vs. hi PRL   ","hi","CASC5",1.78576448375104,2.08355575494508e-10,9.68119487354075
"8524","male","pituitary","lo vs. hi PRL   ","hi","MFSD2A",1.73918739140274,2.20539402377409e-07,6.65651380662098
"8525","male","pituitary","lo vs. hi PRL   ","hi","LOC769726",1.73775301877091,0.0382779733685998,1.41705106405438
"8526","male","pituitary","lo vs. hi PRL   ","hi","CDH19",1.72052825600424,0.00648837789757926,2.18786386378242
"8527","male","pituitary","lo vs. hi PRL   ","hi","F13A1",1.70781991200184,2.4456405454472e-05,4.611607374201
"8528","male","pituitary","lo vs. hi PRL   ","hi","NDC80",1.68370154782438,3.52123212624996e-10,9.45330534447638
"8529","male","pituitary","lo vs. hi PRL   ","hi","E2F1",1.64242911065016,1.4387970288154e-07,6.84200046769145
"8530","male","pituitary","lo vs. hi PRL   ","hi","SKA3",1.64022526501929,2.18357494110574e-06,5.66083189833839
"8531","male","pituitary","lo vs. hi PRL   ","hi","GRXCR1",1.60592525078043,0.000886487826725688,3.05232722376544
"8532","male","pituitary","lo vs. hi PRL   ","hi","E2F7",1.60282338912266,5.60609817982525e-05,4.25133930069222
"8533","male","pituitary","lo vs. hi PRL   ","hi","HMMR",1.58757657083166,4.65503335113267e-08,7.33207720315503
"8534","male","pituitary","lo vs. hi PRL   ","hi","CLUL1",1.57364804389065,0.00163339992760447,2.78690746799631
"8535","male","pituitary","lo vs. hi PRL   ","hi","LOC107054798",1.56763978988856,7.24512565336484e-05,4.13995407808932
"8536","male","pituitary","lo vs. hi PRL   ","hi","C5H11ORF9",1.56459861539125,0.0944749684576145,1.02468324440895
"8537","male","pituitary","lo vs. hi PRL   ","hi","CENPN",1.55785536630762,4.20690525235222e-10,9.37603726902507
"8538","male","pituitary","lo vs. hi PRL   ","hi","ARHGAP19",1.55169176300182,1.97737439947022e-08,7.70391109283629
"8539","male","pituitary","lo vs. hi PRL   ","hi","TMEM88B",1.54569059216972,0.0660223132543486,1.18030926316235
"8540","male","pituitary","lo vs. hi PRL   ","hi","C2H8ORF46",1.49707324737193,3.65281655423103e-05,4.43737213766645
"8541","male","pituitary","lo vs. hi PRL   ","hi","FANCC",1.49365863039083,6.90215691296759e-05,4.16101517172356
"8542","male","pituitary","lo vs. hi PRL   ","hi","UMOD",1.48960213780088,0.000211873158328383,3.67392405946781
"8543","male","pituitary","lo vs. hi PRL   ","hi","LOC426385",1.48674648490371,0.00118352732779313,2.92682170970555
"8544","male","pituitary","lo vs. hi PRL   ","hi","CKS1B",1.48572298227292,5.60609817982525e-05,4.25133930069222
"8545","male","pituitary","lo vs. hi PRL   ","hi","LOC769174",1.47041928836619,0.0073668902415028,2.13271580060321
"8546","male","pituitary","lo vs. hi PRL   ","hi","USP35",1.46391515991865,5.13557601244127e-13,12.2894108383383
"8547","male","pituitary","lo vs. hi PRL   ","hi","FKBP11",1.45308947062001,7.49334513408786e-08,7.12532426388155
"8548","male","pituitary","lo vs. hi PRL   ","hi","UNKL",1.43241911221143,0.0841053407466432,1.0751764253299
"8549","male","pituitary","lo vs. hi PRL   ","hi","ASPM",1.42363602194506,1.0286563005823e-08,7.98772970948889
"8550","male","pituitary","lo vs. hi PRL   ","hi","NEK2",1.40311317703134,0.0158807129124219,1.79913000524763
"8551","male","pituitary","lo vs. hi PRL   ","hi","AURKA",1.39908820507712,5.23887248435071e-06,5.28076217227487
"8552","male","pituitary","lo vs. hi PRL   ","hi","CDT1",1.39746138829284,3.78122904518052e-08,7.42236701477045
"8553","male","pituitary","lo vs. hi PRL   ","hi","KERA",1.39227005133991,0.0366942918077204,1.43540148967759
"8554","male","pituitary","lo vs. hi PRL   ","hi","FOSL2",1.38614394071344,8.59143793047525e-05,4.06593414315264
"8555","male","pituitary","lo vs. hi PRL   ","hi","CD24",1.38099484497897,2.64286220045884e-11,10.5779254805083
"8556","male","pituitary","lo vs. hi PRL   ","hi","HJURP",1.36699033047557,0.000126018938985394,3.89956418124151
"8557","male","pituitary","lo vs. hi PRL   ","hi","PROCR",1.36465478972305,0.0129118059407858,1.88901300984313
"8558","male","pituitary","lo vs. hi PRL   ","hi","CRABP1",1.36263819922659,0.065843267459158,1.18148862548303
"8559","male","pituitary","lo vs. hi PRL   ","hi","LOC101748559",1.36177496184667,0.00502697307344977,2.29869344102685
"8560","male","pituitary","lo vs. hi PRL   ","hi","FABP5",1.35293341186932,0.00392443084588649,2.40622331940639
"8561","male","pituitary","lo vs. hi PRL   ","hi","ORC1",1.33954523863434,3.61412493504969e-07,6.44199683858614
"8562","male","pituitary","lo vs. hi PRL   ","hi","PLK1",1.31767026377842,9.98579858798544e-05,4.00061719784516
"8563","male","pituitary","lo vs. hi PRL   ","hi","COL9A2",1.31677172647056,0.0481115535623545,1.3177506191385
"8564","male","pituitary","lo vs. hi PRL   ","hi","LOC107057175",1.31560616801038,0.000113572832074854,3.94472554442673
"8565","male","pituitary","lo vs. hi PRL   ","hi","ACOT12",1.30952648697571,0.0733763495188409,1.1344438982391
"8566","male","pituitary","lo vs. hi PRL   ","hi","CPLX3",1.30660584501084,0.0200521714491016,1.69783859075954
"8567","male","pituitary","lo vs. hi PRL   ","hi","CHRNB4",1.29848348617621,0.000107176765330611,3.96989935440441
"8568","male","pituitary","lo vs. hi PRL   ","hi","SLC6A11",1.29235030324078,0.0627218496995307,1.20258114256765
"8569","male","pituitary","lo vs. hi PRL   ","hi","SLITRK6",1.27518025907805,0.000510602972252567,3.29191666146845
"8570","male","pituitary","lo vs. hi PRL   ","hi","MYBL1",1.26872717534976,1.78582556773528e-11,10.7481609635156
"8571","male","pituitary","lo vs. hi PRL   ","hi","VEPH1",1.25088295808653,3.19899835680991e-09,8.49498598299453
"8572","male","pituitary","lo vs. hi PRL   ","hi","AGR2",1.24492706233704,1.28956878796449e-05,4.88955548684391
"8573","male","pituitary","lo vs. hi PRL   ","hi","MCM2",1.23945024944353,2.20627895740831e-09,8.65633957711621
"8574","male","pituitary","lo vs. hi PRL   ","hi","PDE11A",1.23317673512429,0.0621428527284181,1.20660881391058
"8575","male","pituitary","lo vs. hi PRL   ","hi","INCENP",1.22836275613743,3.13112737751123e-07,6.50429926447347
"8576","male","pituitary","lo vs. hi PRL   ","hi","A2ML4",1.22477614610069,0.0383113792541923,1.41667221262923
