"","sex","tissue","treatment","gene","samples","counts"
"29388","male","gonad","hatch","PALB2","blu124.w180.x_female_gonad_hatch",NA
"29389","male","gonad","n9","PALB2","blu36.w16_female_gonad_n9",NA
"29390","male","gonad","bldg","PALB2","blu38.g135.x_female_gonad_bldg",NA
"29391","male","gonad","inc.d3","PALB2","blu39.o26.x_female_gonad_inc.d3",NA
"29392","male","gonad","inc.d9","PALB2","blu47.y96.x_female_gonad_inc.d9",NA
"29393","male","gonad","n5","PALB2","blu55.g51_female_gonad_n5",NA
"29394","male","gonad","lay","PALB2","g.blk.s004.pk_female_gonad_lay",NA
"29395","male","gonad","lay","PALB2","g.s078.blk.o_female_gonad_lay",NA
"29396","male","gonad","control","PALB2","g.x.ATLAS_female_gonad_control",NA
"29397","male","gonad","bldg","PALB2","g141.blu27.x_female_gonad_bldg",NA
"29398","male","gonad","inc.d17","PALB2","g142.r40.x_female_gonad_inc.d17",NA
"29399","male","gonad","inc.d3","PALB2","g6.w197.x_female_gonad_inc.d3",NA
"29400","male","gonad","inc.d9","PALB2","g75.x_female_gonad_inc.d9",NA
"29401","male","gonad","bldg","PALB2","l.s120.y.blk_female_gonad_bldg",NA
"29402","male","gonad","inc.d3","PALB2","o156.w80.x_female_gonad_inc.d3",NA
"29403","male","gonad","inc.d3","PALB2","o165.w122.x_female_gonad_inc.d3.NYNO",NA
"29404","male","gonad","hatch","PALB2","o172.w115.x_female_gonad_hatch",NA
"29405","male","gonad","inc.d3","PALB2","o173.w179.x_female_gonad_inc.d3",NA
"29406","male","gonad","inc.d17","PALB2","o35.r51.x_female_gonad_inc.d17",NA
"29407","male","gonad","bldg","PALB2","o38.blu29.x_female_gonad_bldg",NA
"29408","male","gonad","inc.d17","PALB2","o52.blu53_female_gonad_inc.d17",NA
"29409","male","gonad","inc.d9","PALB2","o73.x_female_gonad_inc.d9",NA
"29410","male","gonad","control","PALB2","r.r.x.ATLAS.R2XR_female_gonad_control",NA
"29411","male","gonad","control","PALB2","r.r.x.ATLAS_female_gonad_control",NA
"29412","male","gonad","bldg","PALB2","r.s056.g.o_female_gonad_bldg",NA
"29413","male","gonad","n9","PALB2","r.s171.l.w_female_gonad_n9",NA
"29414","male","gonad","hatch","PALB2","r183.o22_female_gonad_hatch",NA
"29415","male","gonad","inc.d3","PALB2","r27.w111.blu125_female_gonad_inc.d3",NA
"29416","male","gonad","inc.d9","PALB2","r30.w112.r46_female_gonad_inc.d9",NA
"29417","male","gonad","inc.d9","PALB2","r36.w184.x_female_gonad_inc.d9",NA
"29418","male","gonad","inc.d17","PALB2","r49.w189.x_female_gonad_inc.d17",NA
"29419","male","gonad","control","PALB2","r6.x_female_gonad_control.NYNO",NA
"29420","male","gonad","inc.d3","PALB2","r73.g127.x_female_gonad_inc.d3",NA
"29421","male","gonad","bldg","PALB2","r83.g45_female_gonad_bldg",NA
"29422","male","gonad","n9","PALB2","r95.blu99_female_gonad_n9",NA
"29423","male","gonad","lay","PALB2","s.o.pk_female_gonad_lay",NA
"29424","male","gonad","control","PALB2","s.x.ATLAS_female_gonad_control",NA
"29425","male","gonad","bldg","PALB2","s063.d.blk.l_female_gonad_bldg",NA
"29426","male","gonad","bldg","PALB2","s092.blk.r.o_female_gonad_bldg",NA
"29427","male","gonad","lay","PALB2","s095.g.blk.o_female_gonad_lay",NA
"29428","male","gonad","lay","PALB2","s136.d.w.o_female_gonad_lay",NA
"29429","male","gonad","lay","PALB2","s142.o.pk.pu_female_gonad_lay",NA
"29430","male","gonad","lay","PALB2","s176.blk.pu.r_female_gonad_lay",NA
"29431","male","gonad","control","PALB2","w191.r1_female_gonad_control",NA
"29432","male","gonad","inc.d9","PALB2","x.blu101.w43_female_gonad_inc.d9",NA
"29433","male","gonad","inc.d3","PALB2","x.blu102.w105_female_gonad_inc.d3",NA
"29434","male","gonad","n5","PALB2","x.blu109.w121_female_gonad_n5",NA
"29435","male","gonad","inc.d17","PALB2","x.blu116.w107_female_gonad_inc.d17",NA
"29436","male","gonad","inc.d9","PALB2","x.blu122.r66_female_gonad_inc.d9",NA
"29437","male","gonad","n9","PALB2","x.blu43.g132_female_gonad_n9",NA
"29438","male","gonad","lay","PALB2","x.blu6.y80_female_gonad_lay",NA
"29439","male","gonad","control","PALB2","x.g.g.ATLAS_female_gonad_control",NA
"29440","male","gonad","n5","PALB2","x.g37_female_gonad_n5",NA
"29441","male","gonad","n9","PALB2","x.g4.w50_female_gonad_n9",NA
"29442","male","gonad","n5","PALB2","x.g43_female_gonad_n5",NA
"29443","male","gonad","n5","PALB2","x.g49_female_gonad_n5",NA
"29444","male","gonad","inc.d9","PALB2","x.g9.o166_female_gonad_inc.d9.NYNO",NA
"29445","male","gonad","inc.d17","PALB2","x.o159.w90_female_gonad_inc.d17",NA
"29446","male","gonad","n5","PALB2","x.o175.g21_female_gonad_n5",NA
"29447","male","gonad","hatch","PALB2","x.o37.blu50_female_gonad_hatch",NA
"29448","male","gonad","n5","PALB2","x.o70_female_gonad_n5",NA
"29449","male","gonad","inc.d3","PALB2","x.r33.w183_female_gonad_inc.d3",NA
"29450","male","gonad","bldg","PALB2","x.r39.g10_female_gonad_bldg",NA
"29451","male","gonad","hatch","PALB2","x.r44.w95_female_gonad_hatch",NA
"29452","male","gonad","inc.d17","PALB2","x.r48.y139_female_gonad_inc.d17",NA
"29453","male","gonad","n5","PALB2","x.r50.w97_female_gonad_n5",NA
"29454","male","gonad","n9","PALB2","x.w178_female_gonad_n9",NA
"29455","male","gonad","lay","PALB2","x.w51_female_gonad_lay",NA
"29456","male","gonad","n9","PALB2","x.w6_female_gonad_n9",NA
"29457","male","gonad","inc.d9","PALB2","x.y109_female_gonad_inc.d9",NA
"29458","male","gonad","n9","PALB2","x.y138.w176_female_gonad_n9",NA
"29459","male","gonad","hatch","PALB2","x.y90_female_gonad_hatch",NA
"29460","male","gonad","inc.d9","PALB2","x.y93.g126_female_gonad_inc.d9",NA
"29461","male","gonad","n9","PALB2","x.y9_female_gonad_n9",NA
"29462","male","gonad","lay","PALB2","y.s156.o.r_female_gonad_lay",NA
"29463","male","gonad","inc.d17","PALB2","y126.w92.x_female_gonad_inc.d17",NA
"29464","male","gonad","inc.d9","PALB2","y128.g23.x_female_gonad_inc.d9",NA
"29465","male","gonad","inc.d3","PALB2","y13.x_female_gonad_inc.d3",NA
"29466","male","gonad","inc.d17","PALB2","y130.o170.x_female_gonad_inc.d17",NA
"29467","male","gonad","inc.d17","PALB2","y135.blu107.x_female_gonad_inc.d17",NA
"29468","male","gonad","inc.d17","PALB2","y136.x_female_gonad_inc.d17",NA
"29469","male","gonad","inc.d9","PALB2","y140.w119.x_female_gonad_inc.d9",NA
"29470","male","gonad","hatch","PALB2","y15.x_female_gonad_hatch",NA
"29471","male","gonad","n5","PALB2","y6.o54_female_gonad_n5",NA
"29472","male","gonad","hatch","PALB2","y7.g58_female_gonad_hatch",NA
"29473","male","gonad","n5","PALB2","y94.g133.x_female_gonad_n5",NA
"29474","male","gonad","n9","PALB2","y97.x_female_gonad_n9",NA
"29475","male","gonad","control","PALB2","L.G118_female_hypothalamus_control.NYNO",NA
"29476","male","gonad","control","PALB2","R.G106_female_hypothalamus_control",NA
"29477","male","gonad","control","PALB2","R.R20_female_hypothalamus_control.NYNO",NA
"29478","male","gonad","control","PALB2","R.R9_female_hypothalamus_control",NA
"29479","male","gonad","control","PALB2","R.W44_female_hypothalamus_control",NA
"29480","male","gonad","inc.d9","PALB2","blk.s061.pu.y_female_hypothalamus_inc.d9",NA
"29481","male","gonad","bldg","PALB2","blk11.x_female_hypothalamus_bldg",NA
"29482","male","gonad","hatch","PALB2","blk21.x_female_hypothalamus_hatch",NA
"29483","male","gonad","n9","PALB2","blk4.x_female_hypothalamus_n9",NA
"29484","male","gonad","control","PALB2","blu.o.x.ATLAS_female_hypothalamus_control",NA
"29485","male","gonad","hatch","PALB2","blu103.x_female_hypothalamus_hatch",NA
"29486","male","gonad","hatch","PALB2","blu124.w180.x_female_hypothalamus_hatch",NA
"29487","male","gonad","n9","PALB2","blu36.w16_female_hypothalamus_n9",NA
"29488","male","gonad","bldg","PALB2","blu38.g135.x_female_hypothalamus_bldg",NA
"29489","male","gonad","inc.d3","PALB2","blu39.o26.x_female_hypothalamus_inc.d3.NYNO",NA
"29490","male","gonad","inc.d9","PALB2","blu47.y96.x_female_hypothalamus_inc.d9",NA
"29491","male","gonad","n5","PALB2","blu55.g51_female_hypothalamus_n5",NA
"29492","male","gonad","lay","PALB2","g.blk.s004.pk_female_hypothalamus_lay",NA
"29493","male","gonad","lay","PALB2","g.s078.blk.o_female_hypothalamus_lay",NA
"29494","male","gonad","bldg","PALB2","g141.blu27.x_female_hypothalamus_bldg",NA
"29495","male","gonad","inc.d17","PALB2","g142.r40.x_female_hypothalamus_inc.d17",NA
"29496","male","gonad","inc.d3","PALB2","g6.w197.x_female_hypothalamus_inc.d3",NA
"29497","male","gonad","inc.d9","PALB2","g75.x_female_hypothalamus_inc.d9",NA
"29498","male","gonad","bldg","PALB2","l.s120.y.blk_female_hypothalamus_bldg",NA
"29499","male","gonad","inc.d3","PALB2","o156.w80.x_female_hypothalamus_inc.d3",NA
"29500","male","gonad","inc.d3","PALB2","o165.w122.x_female_hypothalamus_inc.d3",NA
"29501","male","gonad","hatch","PALB2","o172.w115.x_female_hypothalamus_hatch",NA
"29502","male","gonad","inc.d3","PALB2","o173.w179.x_female_hypothalamus_inc.d3",NA
"29503","male","gonad","inc.d17","PALB2","o35.r51.x_female_hypothalamus_inc.d17",NA
"29504","male","gonad","bldg","PALB2","o38.blu29.x_female_hypothalamus_bldg",NA
"29505","male","gonad","inc.d17","PALB2","o52.blu53_female_hypothalamus_inc.d17",NA
"29506","male","gonad","inc.d9","PALB2","o73.x_female_hypothalamus_inc.d9",NA
"29507","male","gonad","control","PALB2","r.r.x.ATLAS.R2XR_female_hypothalamus_control",NA
"29508","male","gonad","control","PALB2","r.r.x.ATLAS_female_hypothalamus_control",NA
"29509","male","gonad","bldg","PALB2","r.s056.g.o_female_hypothalamus_bldg",NA
"29510","male","gonad","n9","PALB2","r.s171.l.w_female_hypothalamus_n9",NA
"29511","male","gonad","hatch","PALB2","r183.o22_female_hypothalamus_hatch",NA
"29512","male","gonad","inc.d3","PALB2","r27.w111.blu125_female_hypothalamus_inc.d3",NA
"29513","male","gonad","inc.d9","PALB2","r30.w112.r46_female_hypothalamus_inc.d9",NA
"29514","male","gonad","inc.d9","PALB2","r36.w184.x_female_hypothalamus_inc.d9",NA
"29515","male","gonad","inc.d17","PALB2","r49.w189.x_female_hypothalamus_inc.d17",NA
"29516","male","gonad","control","PALB2","r6.x_female_hypothalamus_control.NYNO",NA
"29517","male","gonad","inc.d3","PALB2","r73.g127.x_female_hypothalamus_inc.d3",NA
"29518","male","gonad","bldg","PALB2","r83.g45_female_hypothalamus_bldg",NA
"29519","male","gonad","n9","PALB2","r95.blu99_female_hypothalamus_n9",NA
"29520","male","gonad","lay","PALB2","s.o.pk_female_hypothalamus_lay",NA
"29521","male","gonad","control","PALB2","s.x.ATLAS_female_hypothalamus_control",NA
"29522","male","gonad","bldg","PALB2","s063.d.blk.l_female_hypothalamus_bldg",NA
"29523","male","gonad","bldg","PALB2","s092.blk.r.o_female_hypothalamus_bldg",NA
"29524","male","gonad","lay","PALB2","s095.g.blk.o_female_hypothalamus_lay",NA
"29525","male","gonad","lay","PALB2","s136.d.w.o_female_hypothalamus_lay",NA
"29526","male","gonad","lay","PALB2","s142.o.pk.pu_female_hypothalamus_lay",NA
"29527","male","gonad","lay","PALB2","s176.blk.pu.r_female_hypothalamus_lay",NA
"29528","male","gonad","control","PALB2","w191.r1_female_hypothalamus_control",NA
"29529","male","gonad","inc.d9","PALB2","x.blu101.w43_female_hypothalamus_inc.d9",NA
"29530","male","gonad","inc.d3","PALB2","x.blu102.w105_female_hypothalamus_inc.d3",NA
"29531","male","gonad","n5","PALB2","x.blu109.w121_female_hypothalamus_n5",NA
"29532","male","gonad","inc.d17","PALB2","x.blu116.w107_female_hypothalamus_inc.d17",NA
"29533","male","gonad","inc.d9","PALB2","x.blu122.r66_female_hypothalamus_inc.d9",NA
"29534","male","gonad","n9","PALB2","x.blu43.g132_female_hypothalamus_n9",NA
"29535","male","gonad","lay","PALB2","x.blu6.y80_female_hypothalamus_lay",NA
"29536","male","gonad","n5","PALB2","x.g37_female_hypothalamus_n5",NA
"29537","male","gonad","n9","PALB2","x.g4.w50_female_hypothalamus_n9",NA
"29538","male","gonad","n5","PALB2","x.g43_female_hypothalamus_n5",NA
"29539","male","gonad","n5","PALB2","x.g49_female_hypothalamus_n5",NA
"29540","male","gonad","inc.d9","PALB2","x.g9.o166_female_hypothalamus_inc.d9",NA
"29541","male","gonad","inc.d17","PALB2","x.o159.w90_female_hypothalamus_inc.d17",NA
"29542","male","gonad","n5","PALB2","x.o175.g21_female_hypothalamus_n5",NA
"29543","male","gonad","hatch","PALB2","x.o37.blu50_female_hypothalamus_hatch.NYNO",NA
"29544","male","gonad","n5","PALB2","x.o70_female_hypothalamus_n5.NYNO",NA
"29545","male","gonad","inc.d3","PALB2","x.r33.w183_female_hypothalamus_inc.d3",NA
"29546","male","gonad","bldg","PALB2","x.r39.g10_female_hypothalamus_bldg",NA
"29547","male","gonad","hatch","PALB2","x.r44.w95_female_hypothalamus_hatch",NA
"29548","male","gonad","inc.d17","PALB2","x.r48.y139_female_hypothalamus_inc.d17",NA
"29549","male","gonad","n5","PALB2","x.r50.w97_female_hypothalamus_n5",NA
"29550","male","gonad","n9","PALB2","x.w178_female_hypothalamus_n9",NA
"29551","male","gonad","lay","PALB2","x.w51_female_hypothalamus_lay",NA
"29552","male","gonad","n9","PALB2","x.w6_female_hypothalamus_n9",NA
"29553","male","gonad","inc.d9","PALB2","x.y109_female_hypothalamus_inc.d9",NA
"29554","male","gonad","n9","PALB2","x.y138.w176_female_hypothalamus_n9",NA
"29555","male","gonad","hatch","PALB2","x.y90_female_hypothalamus_hatch",NA
"29556","male","gonad","inc.d9","PALB2","x.y93.g126_female_hypothalamus_inc.d9",NA
"29557","male","gonad","n9","PALB2","x.y9_female_hypothalamus_n9",NA
"29558","male","gonad","lay","PALB2","y.s156.o.r_female_hypothalamus_lay",NA
"29559","male","gonad","inc.d17","PALB2","y126.w92.x_female_hypothalamus_inc.d17",NA
"29560","male","gonad","inc.d3","PALB2","y13.x_female_hypothalamus_inc.d3",NA
"29561","male","gonad","inc.d17","PALB2","y130.o170.x_female_hypothalamus_inc.d17",NA
"29562","male","gonad","inc.d17","PALB2","y135.blu107.x_female_hypothalamus_inc.d17",NA
"29563","male","gonad","inc.d17","PALB2","y136.x_female_hypothalamus_inc.d17",NA
"29564","male","gonad","inc.d9","PALB2","y140.w119.x_female_hypothalamus_inc.d9",NA
"29565","male","gonad","hatch","PALB2","y15.x_female_hypothalamus_hatch",NA
"29566","male","gonad","n5","PALB2","y6.o54_female_hypothalamus_n5",NA
"29567","male","gonad","hatch","PALB2","y7.g58_female_hypothalamus_hatch",NA
"29568","male","gonad","n5","PALB2","y94.g133.x_female_hypothalamus_n5.NYNO",NA
"29569","male","gonad","n9","PALB2","y97.x_female_hypothalamus_n9",NA
"29570","male","gonad","control","PALB2","L.G118_female_pituitary_control.NYNO",NA
"29571","male","gonad","control","PALB2","R.G106_female_pituitary_control",NA
"29572","male","gonad","control","PALB2","R.R20_female_pituitary_control",NA
"29573","male","gonad","control","PALB2","R.R9_female_pituitary_control.NYNO",NA
"29574","male","gonad","control","PALB2","R.W44_female_pituitary_control.NYNO",NA
"29575","male","gonad","inc.d9","PALB2","blk.s061.pu.y_female_pituitary_inc.d9",NA
"29576","male","gonad","bldg","PALB2","blk11.x_female_pituitary_bldg",NA
"29577","male","gonad","hatch","PALB2","blk21.x_female_pituitary_hatch",NA
"29578","male","gonad","n9","PALB2","blk4.x_female_pituitary_n9",NA
"29579","male","gonad","control","PALB2","blu.o.x.ATLAS_female_pituitary_control",NA
"29580","male","gonad","hatch","PALB2","blu103.x_female_pituitary_hatch.NYNO",NA
"29581","male","gonad","hatch","PALB2","blu124.w180.x_female_pituitary_hatch",NA
"29582","male","gonad","n9","PALB2","blu36.w16_female_pituitary_n9",NA
"29583","male","gonad","bldg","PALB2","blu38.g135.x_female_pituitary_bldg",NA
"29584","male","gonad","inc.d3","PALB2","blu39.o26.x_female_pituitary_inc.d3.NYNO",NA
"29585","male","gonad","inc.d9","PALB2","blu47.y96.x_female_pituitary_inc.d9",NA
"29586","male","gonad","n5","PALB2","blu55.g51_female_pituitary_n5",NA
"29587","male","gonad","lay","PALB2","g.blk.s004.pk_female_pituitary_lay",NA
"29588","male","gonad","lay","PALB2","g.s078.blk.o_female_pituitary_lay",NA
"29589","male","gonad","bldg","PALB2","g141.blu27.x_female_pituitary_bldg",NA
"29590","male","gonad","inc.d17","PALB2","g142.r40.x_female_pituitary_inc.d17",NA
"29591","male","gonad","inc.d3","PALB2","g6.w197.x_female_pituitary_inc.d3",NA
"29592","male","gonad","inc.d9","PALB2","g75.x_female_pituitary_inc.d9",NA
"29593","male","gonad","bldg","PALB2","l.s120.y.blk_female_pituitary_bldg",NA
"29594","male","gonad","inc.d3","PALB2","o156.w80.x_female_pituitary_inc.d3",NA
"29595","male","gonad","inc.d3","PALB2","o165.w122.x_female_pituitary_inc.d3.NYNO",NA
"29596","male","gonad","hatch","PALB2","o172.w115.x_female_pituitary_hatch.NYNO",NA
"29597","male","gonad","inc.d3","PALB2","o173.w179.x_female_pituitary_inc.d3",NA
"29598","male","gonad","inc.d17","PALB2","o35.r51.x_female_pituitary_inc.d17",NA
"29599","male","gonad","bldg","PALB2","o38.blu29.x_female_pituitary_bldg",NA
"29600","male","gonad","inc.d17","PALB2","o52.blu53_female_pituitary_inc.d17",NA
"29601","male","gonad","inc.d9","PALB2","o73.x_female_pituitary_inc.d9",NA
"29602","male","gonad","control","PALB2","r.r.x.ATLAS.R2XR_female_pituitary_control",NA
"29603","male","gonad","control","PALB2","r.r.x.ATLAS_female_pituitary_control",NA
"29604","male","gonad","bldg","PALB2","r.s056.g.o_female_pituitary_bldg",NA
"29605","male","gonad","n9","PALB2","r.s171.l.w_female_pituitary_n9",NA
"29606","male","gonad","hatch","PALB2","r183.o22_female_pituitary_hatch",NA
"29607","male","gonad","inc.d3","PALB2","r27.w111.blu125_female_pituitary_inc.d3",NA
"29608","male","gonad","inc.d9","PALB2","r30.w112.r46_female_pituitary_inc.d9",NA
"29609","male","gonad","inc.d9","PALB2","r36.w184.x_female_pituitary_inc.d9",NA
"29610","male","gonad","inc.d17","PALB2","r49.w189.x_female_pituitary_inc.d17",NA
"29611","male","gonad","control","PALB2","r6.x_female_pituitary_control",NA
"29612","male","gonad","inc.d3","PALB2","r73.g127.x_female_pituitary_inc.d3",NA
"29613","male","gonad","bldg","PALB2","r83.g45_female_pituitary_bldg",NA
"29614","male","gonad","n9","PALB2","r95.blu99_female_pituitary_n9",NA
"29615","male","gonad","lay","PALB2","s.o.pk_female_pituitary_lay",NA
"29616","male","gonad","control","PALB2","s.x.ATLAS_female_pituitary_control",NA
"29617","male","gonad","bldg","PALB2","s063.d.blk.l_female_pituitary_bldg",NA
"29618","male","gonad","bldg","PALB2","s092.blk.r.o_female_pituitary_bldg",NA
"29619","male","gonad","lay","PALB2","s095.g.blk.o_female_pituitary_lay",NA
"29620","male","gonad","lay","PALB2","s136.d.w.o_female_pituitary_lay",NA
"29621","male","gonad","lay","PALB2","s142.o.pk.pu_female_pituitary_lay",NA
"29622","male","gonad","lay","PALB2","s176.blk.pu.r_female_pituitary_lay",NA
"29623","male","gonad","control","PALB2","w191.r1_female_pituitary_control",NA
"29624","male","gonad","inc.d9","PALB2","x.blu101.w43_female_pituitary_inc.d9",NA
"29625","male","gonad","inc.d3","PALB2","x.blu102.w105_female_pituitary_inc.d3",NA
"29626","male","gonad","n5","PALB2","x.blu109.w121_female_pituitary_n5",NA
"29627","male","gonad","inc.d17","PALB2","x.blu116.w107_female_pituitary_inc.d17.NYNO",NA
"29628","male","gonad","inc.d9","PALB2","x.blu122.r66_female_pituitary_inc.d9",NA
"29629","male","gonad","n9","PALB2","x.blu43.g132_female_pituitary_n9",NA
"29630","male","gonad","lay","PALB2","x.blu6.y80_female_pituitary_lay",NA
"29631","male","gonad","n5","PALB2","x.g37_female_pituitary_n5",NA
"29632","male","gonad","n9","PALB2","x.g4.w50_female_pituitary_n9",NA
"29633","male","gonad","n5","PALB2","x.g43_female_pituitary_n5",NA
"29634","male","gonad","n5","PALB2","x.g49_female_pituitary_n5.NYNO",NA
"29635","male","gonad","inc.d9","PALB2","x.g9.o166_female_pituitary_inc.d9.NYNO",NA
"29636","male","gonad","inc.d17","PALB2","x.o159.w90_female_pituitary_inc.d17",NA
"29637","male","gonad","n5","PALB2","x.o175.g21_female_pituitary_n5",NA
"29638","male","gonad","hatch","PALB2","x.o37.blu50_female_pituitary_hatch",NA
"29639","male","gonad","n5","PALB2","x.o70_female_pituitary_n5",NA
"29640","male","gonad","inc.d3","PALB2","x.r33.w183_female_pituitary_inc.d3",NA
"29641","male","gonad","bldg","PALB2","x.r39.g10_female_pituitary_bldg",NA
"29642","male","gonad","hatch","PALB2","x.r44.w95_female_pituitary_hatch",NA
"29643","male","gonad","inc.d17","PALB2","x.r48.y139_female_pituitary_inc.d17.NYNO",NA
"29644","male","gonad","n5","PALB2","x.r50.w97_female_pituitary_n5",NA
"29645","male","gonad","n9","PALB2","x.w178_female_pituitary_n9",NA
"29646","male","gonad","lay","PALB2","x.w51_female_pituitary_lay",NA
"29647","male","gonad","n9","PALB2","x.w6_female_pituitary_n9",NA
"29648","male","gonad","inc.d9","PALB2","x.y109_female_pituitary_inc.d9",NA
"29649","male","gonad","n9","PALB2","x.y138.w176_female_pituitary_n9",NA
"29650","male","gonad","hatch","PALB2","x.y90_female_pituitary_hatch",NA
"29651","male","gonad","inc.d9","PALB2","x.y93.g126_female_pituitary_inc.d9",NA
"29652","male","gonad","n9","PALB2","x.y9_female_pituitary_n9",NA
"29653","male","gonad","lay","PALB2","y.s156.o.r_female_pituitary_lay",NA
"29654","male","gonad","inc.d17","PALB2","y126.w92.x_female_pituitary_inc.d17",NA
"29655","male","gonad","inc.d9","PALB2","y128.g23.x_female_pituitary_inc.d9",NA
"29656","male","gonad","inc.d3","PALB2","y13.x_female_pituitary_inc.d3",NA
"29657","male","gonad","inc.d17","PALB2","y130.o170.x_female_pituitary_inc.d17",NA
"29658","male","gonad","inc.d17","PALB2","y135.blu107.x_female_pituitary_inc.d17.NYNO",NA
"29659","male","gonad","inc.d17","PALB2","y136.x_female_pituitary_inc.d17",NA
"29660","male","gonad","inc.d9","PALB2","y140.w119.x_female_pituitary_inc.d9",NA
"29661","male","gonad","hatch","PALB2","y15.x_female_pituitary_hatch",NA
"29662","male","gonad","n5","PALB2","y6.o54_female_pituitary_n5",NA
"29663","male","gonad","hatch","PALB2","y7.g58_female_pituitary_hatch",NA
"29664","male","gonad","n5","PALB2","y94.g133.x_female_pituitary_n5",NA
"29665","male","gonad","n9","PALB2","y97.x_female_pituitary_n9",NA
"29666","male","gonad","control","PALB2","L.Blu13_male_gonad_control.NYNO",8.51988256956979
"29667","male","gonad","control","PALB2","L.G107_male_gonad_control",8.53227426175448
"29668","male","gonad","control","PALB2","L.R3_male_gonad_control.NYNO",8.59415381246288
"29669","male","gonad","control","PALB2","L.R8_male_gonad_control",8.8843001429918
"29670","male","gonad","control","PALB2","L.W33_male_gonad_control",8.94089636430066
"29671","male","gonad","control","PALB2","L.W3_male_gonad_control.NYNO",8.85041132631971
"29672","male","gonad","control","PALB2","L.W4_male_gonad_control.NYNO",8.76050802402012
"29673","male","gonad","control","PALB2","R.Y108.W29_male_gonad_control",8.89335146445563
"29674","male","gonad","n5","PALB2","blk12.x_male_gonad_n5",8.85094084253234
"29675","male","gonad","inc.d17","PALB2","blk17.x_male_gonad_inc.d17",8.81222034385447
"29676","male","gonad","hatch","PALB2","blu104.w120.x_male_gonad_hatch",8.49807693996549
"29677","male","gonad","inc.d9","PALB2","blu108.w40.o158_male_gonad_inc.d9",8.84559774811053
"29678","male","gonad","inc.d3","PALB2","blu111.w113.x_male_gonad_inc.d3",8.84899241818998
"29679","male","gonad","inc.d17","PALB2","blu113.w124.x_male_gonad_inc.d17",8.92178855224737
"29680","male","gonad","bldg","PALB2","blu114.r38.w198_male_gonad_bldg",8.84733750606265
"29681","male","gonad","inc.d17","PALB2","blu121.w91.x_male_gonad_inc.d17",8.66649912402729
"29682","male","gonad","bldg","PALB2","blu33.y88.x_male_gonad_bldg",9.10718588244684
"29683","male","gonad","n5","PALB2","blu37.r65.x_male_gonad_n5",8.7619317241475
"29684","male","gonad","n5","PALB2","blu41.y100.x_male_gonad_n5",8.91144645210357
"29685","male","gonad","n9","PALB2","blu81.r88_male_gonad_n9",8.93120648546453
"29686","male","gonad","n5","PALB2","d.s008.y.blk_male_gonad_n5",9.03235550312444
"29687","male","gonad","n5","PALB2","d.s047.blk.o_male_gonad_n5",8.90053776883423
"29688","male","gonad","n9","PALB2","g.s.blk.d_male_gonad_n9",9.07314916127065
"29689","male","gonad","lay","PALB2","g.s.blk.y_male_gonad_lay",8.89535842241089
"29690","male","gonad","lay","PALB2","g.s043.pu.blk_male_gonad_lay",8.63561195582793
"29691","male","gonad","bldg","PALB2","g104.w82.x_male_gonad_bldg",8.92461026832992
"29692","male","gonad","hatch","PALB2","g114.w83.x_male_gonad_hatch.NYNO",8.78355384852537
"29693","male","gonad","inc.d17","PALB2","g130.y81.x_male_gonad_inc.d17",9.15278746026871
"29694","male","gonad","inc.d17","PALB2","g143.blu32.x_male_gonad_inc.d17",8.89508312616558
"29695","male","gonad","inc.d3","PALB2","g146.blu51_male_gonad_inc.d3",9.07071400087438
"29696","male","gonad","inc.d3","PALB2","g20.w106.x_male_gonad_inc.d3",8.94975773808677
"29697","male","gonad","bldg","PALB2","g52.blu58_male_gonad_bldg",8.85158323722179
"29698","male","gonad","hatch","PALB2","g53.y84_male_gonad_hatch",9.14703692106413
"29699","male","gonad","lay","PALB2","o.s.w.r_male_gonad_lay",9.07405639413253
"29700","male","gonad","n5","PALB2","o152.o120.w42_male_gonad_n5",9.1516044418938
"29701","male","gonad","hatch","PALB2","o39.y77.x_male_gonad_hatch",8.78784977104606
"29702","male","gonad","hatch","PALB2","o44.blu26.x_male_gonad_hatch",8.63125101156039
"29703","male","gonad","inc.d3","PALB2","o48.r197.x_male_gonad_inc.d3",8.69627333054589
"29704","male","gonad","inc.d9","PALB2","o49.x_male_gonad_inc.d9",9.01649866463801
"29705","male","gonad","inc.d9","PALB2","o57.g59_male_gonad_inc.d9",8.8627514129379
"29706","male","gonad","lay","PALB2","pk.s238.blk.w_male_gonad_lay",8.54508892535166
"29707","male","gonad","lay","PALB2","pk.w.s141.o_male_gonad_lay",9.20999482559605
"29708","male","gonad","lay","PALB2","r.s005.pk.blk_male_gonad_lay",8.8905423606998
"29709","male","gonad","bldg","PALB2","r.s059.d.o_male_gonad_bldg",8.79879524696102
"29710","male","gonad","lay","PALB2","r.s116.blk.pu_male_gonad_lay",8.92499090522075
"29711","male","gonad","n9","PALB2","r.y.s007.blk_male_gonad_n9",8.89151833155097
"29712","male","gonad","inc.d17","PALB2","r176.blu54_male_gonad_inc.d17",9.04334460651739
"29713","male","gonad","lay","PALB2","r190.o43.x_male_gonad_lay",8.74287254819864
"29714","male","gonad","n9","PALB2","r195.x_male_gonad_n9",9.07714782094846
"29715","male","gonad","n9","PALB2","r37.w100.x_male_gonad_n9",8.84835657814786
"29716","male","gonad","hatch","PALB2","r41.w99.x_male_gonad_hatch",8.53053949647773
