"","sex","tissue","treatment","gene","samples","counts"
"991","male","pituitary","bldg","BRCA1","blu114.r38.w198_male_pituitary_bldg",6.83036785205554
"992","male","pituitary","n5","BRCA1","blu37.r65.x_male_pituitary_n5",7.55854878025973
"993","male","pituitary","n5","BRCA1","d.s008.y.blk_male_pituitary_n5",7.23933664125948
"994","male","pituitary","lay","BRCA1","g.s.blk.y_male_pituitary_lay",7.15788777029437
"995","male","pituitary","hatch","BRCA1","g114.w83.x_male_pituitary_hatch.NYNO",7.45373580382226
"996","male","pituitary","inc.d3","BRCA1","g146.blu51_male_pituitary_inc.d3",7.00395789655807
"997","male","pituitary","hatch","BRCA1","g53.y84_male_pituitary_hatch",7.45418468542013
"998","male","pituitary","hatch","BRCA1","o39.y77.x_male_pituitary_hatch",7.65228538750255
"999","male","pituitary","inc.d9","BRCA1","o49.x_male_pituitary_inc.d9",6.97785329056733
"1000","male","pituitary","lay","BRCA1","pk.w.s141.o_male_pituitary_lay",7.0641755407665
"1001","male","pituitary","lay","BRCA1","r.s116.blk.pu_male_pituitary_lay",6.97501257247467
"1002","male","pituitary","lay","BRCA1","r190.o43.x_male_pituitary_lay",7.01650866333127
"1003","male","pituitary","hatch","BRCA1","r41.w99.x_male_pituitary_hatch",7.74337049793575
"1004","male","pituitary","bldg","BRCA1","s.pu148.blk.r_male_pituitary_bldg",7.0692077197237
"1005","male","pituitary","lay","BRCA1","s150.w.g.blk_male_pituitary_lay",7.2384107022704
"1006","male","pituitary","inc.d9","BRCA1","w34.x_male_pituitary_inc.d9",7.09475795666756
"1007","male","pituitary","control","BRCA1","x.blu.o.ATLAS_male_pituitary_control",7.10628763347898
"1008","male","pituitary","n9","BRCA1","x.blu23.w14_male_pituitary_n9",7.11354124168598
"1009","male","pituitary","control","BRCA1","x.g.ATLAS_male_pituitary_control",7.08475994332051
"1010","male","pituitary","inc.d9","BRCA1","x.g13.w109_male_pituitary_inc.d9",7.04643330769805
"1011","male","pituitary","hatch","BRCA1","x.g70_male_pituitary_hatch",7.79377619192873
"1012","male","pituitary","n5","BRCA1","x.o164.w123_male_pituitary_n5.NYNO",7.66415478471654
"1013","male","pituitary","inc.d9","BRCA1","x.o47.y82_male_pituitary_inc.d9",7.16288506080373
"1014","male","pituitary","n5","BRCA1","x.r181_male_pituitary_n5",7.58977286840251
"1015","male","pituitary","bldg","BRCA1","x.r67.blu35_male_pituitary_bldg.NYNO",7.07344567596293
"1016","male","pituitary","inc.d17","BRCA1","x.y132.w76_male_pituitary_inc.d17",7.64473190148375
"1017","male","pituitary","n9","BRCA1","y131.w185.x_male_pituitary_n9",7.1406817035006
"1018","male","pituitary","inc.d9","BRCA1","y95.g131.x_male_pituitary_inc.d9",6.95555895084351
"1019","male","pituitary","control","MYC","L.R3_male_pituitary_control.NYNO",6.98347559237319
"1020","male","pituitary","control","MYC","L.W3_male_pituitary_control",7.14141653302592
"1021","male","pituitary","n5","MYC","blk12.x_male_pituitary_n5",7.32766548150042
"1022","male","pituitary","inc.d9","MYC","blu108.w40.o158_male_pituitary_inc.d9",6.97629110818176
"1023","male","pituitary","bldg","MYC","blu114.r38.w198_male_pituitary_bldg",7.01901685408673
"1024","male","pituitary","n5","MYC","blu37.r65.x_male_pituitary_n5",7.27503110721098
"1025","male","pituitary","n5","MYC","d.s008.y.blk_male_pituitary_n5",8.38674734824884
"1026","male","pituitary","lay","MYC","g.s.blk.y_male_pituitary_lay",6.89208092065275
"1027","male","pituitary","hatch","MYC","g114.w83.x_male_pituitary_hatch.NYNO",6.65800626771742
"1028","male","pituitary","inc.d3","MYC","g146.blu51_male_pituitary_inc.d3",6.9317309012122
"1029","male","pituitary","hatch","MYC","g53.y84_male_pituitary_hatch",7.86935633634172
"1030","male","pituitary","hatch","MYC","o39.y77.x_male_pituitary_hatch",8.68775263275893
"1031","male","pituitary","inc.d9","MYC","o49.x_male_pituitary_inc.d9",7.21439476697371
"1032","male","pituitary","lay","MYC","pk.w.s141.o_male_pituitary_lay",6.94338553493027
"1033","male","pituitary","lay","MYC","r.s116.blk.pu_male_pituitary_lay",7.27416644437747
"1034","male","pituitary","lay","MYC","r190.o43.x_male_pituitary_lay",6.89509500833345
"1035","male","pituitary","hatch","MYC","r41.w99.x_male_pituitary_hatch",8.16188774196892
"1036","male","pituitary","bldg","MYC","s.pu148.blk.r_male_pituitary_bldg",7.49744877813596
"1037","male","pituitary","lay","MYC","s150.w.g.blk_male_pituitary_lay",6.81786130221165
"1038","male","pituitary","inc.d9","MYC","w34.x_male_pituitary_inc.d9",6.75168167701862
"1039","male","pituitary","control","MYC","x.blu.o.ATLAS_male_pituitary_control",6.69451363924998
"1040","male","pituitary","n9","MYC","x.blu23.w14_male_pituitary_n9",6.88732381638519
"1041","male","pituitary","control","MYC","x.g.ATLAS_male_pituitary_control",6.61405491529163
"1042","male","pituitary","inc.d9","MYC","x.g13.w109_male_pituitary_inc.d9",7.00152742447179
"1043","male","pituitary","hatch","MYC","x.g70_male_pituitary_hatch",7.95746741633524
"1044","male","pituitary","n5","MYC","x.o164.w123_male_pituitary_n5.NYNO",7.26093046023298
"1045","male","pituitary","inc.d9","MYC","x.o47.y82_male_pituitary_inc.d9",7.09300762491563
"1046","male","pituitary","n5","MYC","x.r181_male_pituitary_n5",8.71639238419
"1047","male","pituitary","bldg","MYC","x.r67.blu35_male_pituitary_bldg.NYNO",7.01792469947045
"1048","male","pituitary","inc.d17","MYC","x.y132.w76_male_pituitary_inc.d17",7.32398211041127
"1049","male","pituitary","n9","MYC","y131.w185.x_male_pituitary_n9",6.91557168494249
"1050","male","pituitary","inc.d9","MYC","y95.g131.x_male_pituitary_inc.d9",6.83060059310254
"1051","male","pituitary","control","PALB2","L.R3_male_pituitary_control.NYNO",8.44861054819539
"1052","male","pituitary","control","PALB2","L.W3_male_pituitary_control",8.45915527016596
"1053","male","pituitary","n5","PALB2","blk12.x_male_pituitary_n5",8.74779203928654
"1054","male","pituitary","inc.d9","PALB2","blu108.w40.o158_male_pituitary_inc.d9",8.81258948879925
"1055","male","pituitary","bldg","PALB2","blu114.r38.w198_male_pituitary_bldg",8.46640877372246
"1056","male","pituitary","n5","PALB2","blu37.r65.x_male_pituitary_n5",8.623553869652
"1057","male","pituitary","n5","PALB2","d.s008.y.blk_male_pituitary_n5",8.63214867133421
"1058","male","pituitary","lay","PALB2","g.s.blk.y_male_pituitary_lay",8.66706501905938
"1059","male","pituitary","hatch","PALB2","g114.w83.x_male_pituitary_hatch.NYNO",8.38313228973333
"1060","male","pituitary","inc.d3","PALB2","g146.blu51_male_pituitary_inc.d3",8.7233491060968
"1061","male","pituitary","hatch","PALB2","g53.y84_male_pituitary_hatch",8.61473942460826
"1062","male","pituitary","hatch","PALB2","o39.y77.x_male_pituitary_hatch",8.73985803303386
"1063","male","pituitary","inc.d9","PALB2","o49.x_male_pituitary_inc.d9",8.79301689681288
"1064","male","pituitary","lay","PALB2","pk.w.s141.o_male_pituitary_lay",8.68273731942114
"1065","male","pituitary","lay","PALB2","r.s116.blk.pu_male_pituitary_lay",8.61457617648924
"1066","male","pituitary","lay","PALB2","r190.o43.x_male_pituitary_lay",8.71868308371619
"1067","male","pituitary","hatch","PALB2","r41.w99.x_male_pituitary_hatch",8.54181423723557
"1068","male","pituitary","bldg","PALB2","s.pu148.blk.r_male_pituitary_bldg",8.6344041847481
"1069","male","pituitary","lay","PALB2","s150.w.g.blk_male_pituitary_lay",9.83550398672587
"1070","male","pituitary","inc.d9","PALB2","w34.x_male_pituitary_inc.d9",8.78097761144355
"1071","male","pituitary","control","PALB2","x.blu.o.ATLAS_male_pituitary_control",8.28656762584025
"1072","male","pituitary","n9","PALB2","x.blu23.w14_male_pituitary_n9",8.74948990167396
"1073","male","pituitary","control","PALB2","x.g.ATLAS_male_pituitary_control",7.79793580448319
"1074","male","pituitary","inc.d9","PALB2","x.g13.w109_male_pituitary_inc.d9",8.290524835396
"1075","male","pituitary","hatch","PALB2","x.g70_male_pituitary_hatch",8.73713545949766
"1076","male","pituitary","n5","PALB2","x.o164.w123_male_pituitary_n5.NYNO",8.69347516655577
"1077","male","pituitary","inc.d9","PALB2","x.o47.y82_male_pituitary_inc.d9",8.64174553416058
"1078","male","pituitary","n5","PALB2","x.r181_male_pituitary_n5",8.82288415344897
"1079","male","pituitary","bldg","PALB2","x.r67.blu35_male_pituitary_bldg.NYNO",8.56911356791831
"1080","male","pituitary","inc.d17","PALB2","x.y132.w76_male_pituitary_inc.d17",8.61826068918091
"1081","male","pituitary","n9","PALB2","y131.w185.x_male_pituitary_n9",8.71172511291622
"1082","male","pituitary","inc.d9","PALB2","y95.g131.x_male_pituitary_inc.d9",8.62906867046783
"1083","male","pituitary","control","PRL","L.R3_male_pituitary_control.NYNO",16.5335860895703
"1084","male","pituitary","control","PRL","L.W3_male_pituitary_control",17.6709391447325
"1085","male","pituitary","n5","PRL","blk12.x_male_pituitary_n5",20.2331016331981
"1086","male","pituitary","inc.d9","PRL","blu108.w40.o158_male_pituitary_inc.d9",17.1078278469698
"1087","male","pituitary","bldg","PRL","blu114.r38.w198_male_pituitary_bldg",16.5224270930351
"1088","male","pituitary","n5","PRL","blu37.r65.x_male_pituitary_n5",20.070209378964
"1089","male","pituitary","n5","PRL","d.s008.y.blk_male_pituitary_n5",20.0266888492058
"1090","male","pituitary","lay","PRL","g.s.blk.y_male_pituitary_lay",17.6100521161368
"1091","male","pituitary","hatch","PRL","g114.w83.x_male_pituitary_hatch.NYNO",19.2290185545322
"1092","male","pituitary","inc.d3","PRL","g146.blu51_male_pituitary_inc.d3",16.7212886145765
"1093","male","pituitary","hatch","PRL","g53.y84_male_pituitary_hatch",20.4607589042926
"1094","male","pituitary","hatch","PRL","o39.y77.x_male_pituitary_hatch",20.431351154743
"1095","male","pituitary","inc.d9","PRL","o49.x_male_pituitary_inc.d9",18.2251884935745
"1096","male","pituitary","lay","PRL","pk.w.s141.o_male_pituitary_lay",17.5185321514935
"1097","male","pituitary","lay","PRL","r.s116.blk.pu_male_pituitary_lay",16.2308184365698
"1098","male","pituitary","lay","PRL","r190.o43.x_male_pituitary_lay",17.277799076472
"1099","male","pituitary","hatch","PRL","r41.w99.x_male_pituitary_hatch",20.7142765176459
"1100","male","pituitary","bldg","PRL","s.pu148.blk.r_male_pituitary_bldg",16.8086971924552
"1101","male","pituitary","lay","PRL","s150.w.g.blk_male_pituitary_lay",16.8976597843436
"1102","male","pituitary","inc.d9","PRL","w34.x_male_pituitary_inc.d9",17.931769510139
"1103","male","pituitary","control","PRL","x.blu.o.ATLAS_male_pituitary_control",18.2970960954286
"1104","male","pituitary","n9","PRL","x.blu23.w14_male_pituitary_n9",18.9887483734188
"1105","male","pituitary","control","PRL","x.g.ATLAS_male_pituitary_control",17.8522964225382
"1106","male","pituitary","inc.d9","PRL","x.g13.w109_male_pituitary_inc.d9",17.3032552160779
"1107","male","pituitary","hatch","PRL","x.g70_male_pituitary_hatch",20.455197513791
"1108","male","pituitary","n5","PRL","x.o164.w123_male_pituitary_n5.NYNO",19.9151903557674
"1109","male","pituitary","inc.d9","PRL","x.o47.y82_male_pituitary_inc.d9",17.8590419850292
"1110","male","pituitary","n5","PRL","x.r181_male_pituitary_n5",20.268135993184
"1111","male","pituitary","bldg","PRL","x.r67.blu35_male_pituitary_bldg.NYNO",15.9924161912177
"1112","male","pituitary","inc.d17","PRL","x.y132.w76_male_pituitary_inc.d17",19.8135983055449
"1113","male","pituitary","n9","PRL","y131.w185.x_male_pituitary_n9",19.4732065030678
"1114","male","pituitary","inc.d9","PRL","y95.g131.x_male_pituitary_inc.d9",17.0306598934609
"1115","male","pituitary","control","PRLR","L.R3_male_pituitary_control.NYNO",8.95008242080218
"1116","male","pituitary","control","PRLR","L.W3_male_pituitary_control",7.32028906466955
"1117","male","pituitary","n5","PRLR","blk12.x_male_pituitary_n5",7.88457416432756
"1118","male","pituitary","inc.d9","PRLR","blu108.w40.o158_male_pituitary_inc.d9",7.65704560320783
"1119","male","pituitary","bldg","PRLR","blu114.r38.w198_male_pituitary_bldg",7.82581950583548
"1120","male","pituitary","n5","PRLR","blu37.r65.x_male_pituitary_n5",7.68453170265311
"1121","male","pituitary","n5","PRLR","d.s008.y.blk_male_pituitary_n5",8.08601699418634
"1122","male","pituitary","lay","PRLR","g.s.blk.y_male_pituitary_lay",8.18045740214909
"1123","male","pituitary","hatch","PRLR","g114.w83.x_male_pituitary_hatch.NYNO",9.09869550844278
"1124","male","pituitary","inc.d3","PRLR","g146.blu51_male_pituitary_inc.d3",7.88011520189977
"1125","male","pituitary","hatch","PRLR","g53.y84_male_pituitary_hatch",7.49678539166841
"1126","male","pituitary","hatch","PRLR","o39.y77.x_male_pituitary_hatch",7.40423810410679
"1127","male","pituitary","inc.d9","PRLR","o49.x_male_pituitary_inc.d9",7.77367249541708
"1128","male","pituitary","lay","PRLR","pk.w.s141.o_male_pituitary_lay",7.84121213378041
"1129","male","pituitary","lay","PRLR","r.s116.blk.pu_male_pituitary_lay",7.44856552409055
"1130","male","pituitary","lay","PRLR","r190.o43.x_male_pituitary_lay",7.08893994994555
"1131","male","pituitary","hatch","PRLR","r41.w99.x_male_pituitary_hatch",7.44169683242795
"1132","male","pituitary","bldg","PRLR","s.pu148.blk.r_male_pituitary_bldg",7.81636400238932
"1133","male","pituitary","lay","PRLR","s150.w.g.blk_male_pituitary_lay",7.62610813137662
"1134","male","pituitary","inc.d9","PRLR","w34.x_male_pituitary_inc.d9",7.73590931149198
"1135","male","pituitary","control","PRLR","x.blu.o.ATLAS_male_pituitary_control",9.46096596730201
"1136","male","pituitary","n9","PRLR","x.blu23.w14_male_pituitary_n9",7.79395668930034
"1137","male","pituitary","control","PRLR","x.g.ATLAS_male_pituitary_control",9.22020600943079
"1138","male","pituitary","inc.d9","PRLR","x.g13.w109_male_pituitary_inc.d9",7.81317304074922
"1139","male","pituitary","hatch","PRLR","x.g70_male_pituitary_hatch",7.83676721456572
"1140","male","pituitary","n5","PRLR","x.o164.w123_male_pituitary_n5.NYNO",7.94002993541193
"1141","male","pituitary","inc.d9","PRLR","x.o47.y82_male_pituitary_inc.d9",7.40169687023951
"1142","male","pituitary","n5","PRLR","x.r181_male_pituitary_n5",7.79981603077659
"1143","male","pituitary","bldg","PRLR","x.r67.blu35_male_pituitary_bldg.NYNO",7.60040621067374
"1144","male","pituitary","inc.d17","PRLR","x.y132.w76_male_pituitary_inc.d17",7.64473190148375
"1145","male","pituitary","n9","PRLR","y131.w185.x_male_pituitary_n9",7.50424336087636
"1146","male","pituitary","inc.d9","PRLR","y95.g131.x_male_pituitary_inc.d9",7.82628315887251
"1147","female","gonad","prolong","AVPR1B","l.s052.pk.r_female_gonad_prolong",5.52478256761532
"1148","female","gonad","prolong","AVPR1B","s.pu.pk_female_gonad_prolong",5.31844322778153
"1149","female","gonad",NA,"AVPR1B","x.y145.r55_female_gonad_inc.prolong",5.13099298844714
"1150","female","gonad","extend","AVPR1B","g17.w108.x_female_gonad_extend",5.56727484461945
"1151","female","gonad","extend","AVPR1B","s089.blk.pk.pu_female_gonad_extend",5.32762787922833
"1152","female","gonad",NA,"AVPR1B","x.o61_female_gonad_extend.hatch",5.13099298844714
"1153","female","gonad","m.inc.d3","AVPR1B","blk.s060.pu.w_female_gonad_m.inc.d3",5.51084216851094
"1154","female","gonad","m.inc.d8","AVPR1B","blu119.w84.x_female_gonad_m.inc.d8",5.13099298844714
"1155","female","gonad","m.inc.d8","AVPR1B","blu80.r97_female_gonad_m.inc.d8",5.31946680999702
"1156","female","gonad","m.inc.d3","AVPR1B","d.s177.blk.r_female_gonad_m.inc.d3",5.26245975697482
"1157","female","gonad","m.inc.d3","AVPR1B","g144.r54.x_female_gonad_m.inc.d3",5.31406857238359
"1158","female","gonad",NA,"AVPR1B","l.s.w.d_female_gonad_m.hatch",5.30227099958981
"1159","female","gonad","m.inc.d9","AVPR1B","o36.r62.x_female_gonad_m.inc.d9",5.42958230285505
"1160","female","gonad","m.inc.d17","AVPR1B","pk.s011.o.y_female_gonad_m.inc.d17",5.38189754220611
"1161","female","gonad","m.inc.d3","AVPR1B","r.s035.y.blk_female_gonad_m.inc.d3",5.63197700755839
"1162","female","gonad","m.inc.d3","AVPR1B","s069.pk.pu.g_female_gonad_m.inc.d3",5.45073889940135
"1163","female","gonad","m.inc.d17","AVPR1B","s100.l.pk.blk_female_gonad_m.inc.d17",5.13099298844714
"1164","female","gonad","m.inc.d9","AVPR1B","x.blu25_female_gonad_m.inc.d9",5.13099298844714
"1165","female","gonad","m.inc.d8","AVPR1B","x.g26_female_gonad_m.inc.d8",5.29874428583309
"1166","female","gonad",NA,"AVPR1B","x.r74.o29_female_gonad_m.hatch",5.35965658147085
"1167","female","gonad","m.inc.d17","AVPR1B","x.y119.w11_female_gonad_m.inc.d17",5.13099298844714
"1168","female","gonad","m.inc.d17","AVPR1B","y85.r71.x_female_gonad_m.inc.d17",5.46675736147078
"1169","female","gonad","prolong","BRCA1","l.s052.pk.r_female_gonad_prolong",9.483651748564
"1170","female","gonad","prolong","BRCA1","s.pu.pk_female_gonad_prolong",10.2729885042672
"1171","female","gonad",NA,"BRCA1","x.y145.r55_female_gonad_inc.prolong",10.2914833220265
"1172","female","gonad","extend","BRCA1","g17.w108.x_female_gonad_extend",9.27298377673382
"1173","female","gonad","extend","BRCA1","s089.blk.pk.pu_female_gonad_extend",10.3217369692708
"1174","female","gonad",NA,"BRCA1","x.o61_female_gonad_extend.hatch",9.3550198343734
"1175","female","gonad","m.inc.d3","BRCA1","blk.s060.pu.w_female_gonad_m.inc.d3",8.70009643705781
"1176","female","gonad","m.inc.d8","BRCA1","blu119.w84.x_female_gonad_m.inc.d8",8.44184300929143
"1177","female","gonad","m.inc.d8","BRCA1","blu80.r97_female_gonad_m.inc.d8",10.1606685566136
"1178","female","gonad","m.inc.d3","BRCA1","d.s177.blk.r_female_gonad_m.inc.d3",10.422309413788
"1179","female","gonad","m.inc.d3","BRCA1","g144.r54.x_female_gonad_m.inc.d3",9.72857948469193
"1180","female","gonad",NA,"BRCA1","l.s.w.d_female_gonad_m.hatch",10.4096692718163
"1181","female","gonad","m.inc.d9","BRCA1","o36.r62.x_female_gonad_m.inc.d9",10.4238580049584
"1182","female","gonad","m.inc.d17","BRCA1","pk.s011.o.y_female_gonad_m.inc.d17",10.663288004612
"1183","female","gonad","m.inc.d3","BRCA1","r.s035.y.blk_female_gonad_m.inc.d3",10.0970030892781
"1184","female","gonad","m.inc.d3","BRCA1","s069.pk.pu.g_female_gonad_m.inc.d3",10.0714198278954
"1185","female","gonad","m.inc.d17","BRCA1","s100.l.pk.blk_female_gonad_m.inc.d17",10.6121482749873
"1186","female","gonad","m.inc.d9","BRCA1","x.blu25_female_gonad_m.inc.d9",8.9552892085948
"1187","female","gonad","m.inc.d8","BRCA1","x.g26_female_gonad_m.inc.d8",9.62906974712384
"1188","female","gonad",NA,"BRCA1","x.r74.o29_female_gonad_m.hatch",10.0977313830089
"1189","female","gonad","m.inc.d17","BRCA1","x.y119.w11_female_gonad_m.inc.d17",10.5197060344073
"1190","female","gonad","m.inc.d17","BRCA1","y85.r71.x_female_gonad_m.inc.d17",10.1038705112663
"1191","female","gonad","prolong","MYC","l.s052.pk.r_female_gonad_prolong",9.53063336294324
"1192","female","gonad","prolong","MYC","s.pu.pk_female_gonad_prolong",9.02654700744874
"1193","female","gonad",NA,"MYC","x.y145.r55_female_gonad_inc.prolong",9.44214691288245
"1194","female","gonad","extend","MYC","g17.w108.x_female_gonad_extend",9.12593341280629
"1195","female","gonad","extend","MYC","s089.blk.pk.pu_female_gonad_extend",9.09721676638643
"1196","female","gonad",NA,"MYC","x.o61_female_gonad_extend.hatch",8.85041390472606
"1197","female","gonad","m.inc.d3","MYC","blk.s060.pu.w_female_gonad_m.inc.d3",9.32579268439868
"1198","female","gonad","m.inc.d8","MYC","blu119.w84.x_female_gonad_m.inc.d8",9.69553898335666
"1199","female","gonad","m.inc.d8","MYC","blu80.r97_female_gonad_m.inc.d8",8.68039106666047
"1200","female","gonad","m.inc.d3","MYC","d.s177.blk.r_female_gonad_m.inc.d3",9.36994282013541
"1201","female","gonad","m.inc.d3","MYC","g144.r54.x_female_gonad_m.inc.d3",9.23226937678131
"1202","female","gonad",NA,"MYC","l.s.w.d_female_gonad_m.hatch",9.50883604491852
"1203","female","gonad","m.inc.d9","MYC","o36.r62.x_female_gonad_m.inc.d9",9.23916697616849
"1204","female","gonad","m.inc.d17","MYC","pk.s011.o.y_female_gonad_m.inc.d17",9.57272312017439
"1205","female","gonad","m.inc.d3","MYC","r.s035.y.blk_female_gonad_m.inc.d3",9.39224009889925
"1206","female","gonad","m.inc.d3","MYC","s069.pk.pu.g_female_gonad_m.inc.d3",9.22828476119886
"1207","female","gonad","m.inc.d17","MYC","s100.l.pk.blk_female_gonad_m.inc.d17",9.38139526248734
"1208","female","gonad","m.inc.d9","MYC","x.blu25_female_gonad_m.inc.d9",9.91305338883123
"1209","female","gonad","m.inc.d8","MYC","x.g26_female_gonad_m.inc.d8",9.1432659536837
"1210","female","gonad",NA,"MYC","x.r74.o29_female_gonad_m.hatch",9.23086352838216
"1211","female","gonad","m.inc.d17","MYC","x.y119.w11_female_gonad_m.inc.d17",9.66009973721587
"1212","female","gonad","m.inc.d17","MYC","y85.r71.x_female_gonad_m.inc.d17",9.37722391572112
"1213","female","gonad","prolong","PALB2","l.s052.pk.r_female_gonad_prolong",8.36216038833201
"1214","female","gonad","prolong","PALB2","s.pu.pk_female_gonad_prolong",8.7594023309896
"1215","female","gonad",NA,"PALB2","x.y145.r55_female_gonad_inc.prolong",8.81046879661863
"1216","female","gonad","extend","PALB2","g17.w108.x_female_gonad_extend",8.33535047844481
"1217","female","gonad","extend","PALB2","s089.blk.pk.pu_female_gonad_extend",8.6609567018059
"1218","female","gonad",NA,"PALB2","x.o61_female_gonad_extend.hatch",9.1092092233436
"1219","female","gonad","m.inc.d3","PALB2","blk.s060.pu.w_female_gonad_m.inc.d3",9.26531051106982
"1220","female","gonad","m.inc.d8","PALB2","blu119.w84.x_female_gonad_m.inc.d8",9.18390280961192
"1221","female","gonad","m.inc.d8","PALB2","blu80.r97_female_gonad_m.inc.d8",9.24285817715953
"1222","female","gonad","m.inc.d3","PALB2","d.s177.blk.r_female_gonad_m.inc.d3",8.73945524243665
"1223","female","gonad","m.inc.d3","PALB2","g144.r54.x_female_gonad_m.inc.d3",8.81158516420444
"1224","female","gonad",NA,"PALB2","l.s.w.d_female_gonad_m.hatch",8.57686156984453
"1225","female","gonad","m.inc.d9","PALB2","o36.r62.x_female_gonad_m.inc.d9",8.49352912000053
"1226","female","gonad","m.inc.d17","PALB2","pk.s011.o.y_female_gonad_m.inc.d17",8.89416018052866
"1227","female","gonad","m.inc.d3","PALB2","r.s035.y.blk_female_gonad_m.inc.d3",8.9743994227549
"1228","female","gonad","m.inc.d3","PALB2","s069.pk.pu.g_female_gonad_m.inc.d3",8.9632526236036
"1229","female","gonad","m.inc.d17","PALB2","s100.l.pk.blk_female_gonad_m.inc.d17",8.6676184204243
"1230","female","gonad","m.inc.d9","PALB2","x.blu25_female_gonad_m.inc.d9",9.39345336658587
"1231","female","gonad","m.inc.d8","PALB2","x.g26_female_gonad_m.inc.d8",8.98681047038361
"1232","female","gonad",NA,"PALB2","x.r74.o29_female_gonad_m.hatch",8.48999941970701
"1233","female","gonad","m.inc.d17","PALB2","x.y119.w11_female_gonad_m.inc.d17",8.52495218215968
"1234","female","gonad","m.inc.d17","PALB2","y85.r71.x_female_gonad_m.inc.d17",8.63935582376749
"1235","female","gonad","prolong","PRL","l.s052.pk.r_female_gonad_prolong",11.8888158380076
"1236","female","gonad","prolong","PRL","s.pu.pk_female_gonad_prolong",10.5961202949108
"1237","female","gonad",NA,"PRL","x.y145.r55_female_gonad_inc.prolong",9.44894184876559
"1238","female","gonad","extend","PRL","g17.w108.x_female_gonad_extend",11.0585818863744
"1239","female","gonad","extend","PRL","s089.blk.pk.pu_female_gonad_extend",10.1442858608129
"1240","female","gonad",NA,"PRL","x.o61_female_gonad_extend.hatch",9.57820018039303
"1241","female","gonad","m.inc.d3","PRL","blk.s060.pu.w_female_gonad_m.inc.d3",11.6944953309043
"1242","female","gonad","m.inc.d8","PRL","blu119.w84.x_female_gonad_m.inc.d8",10.0649925445459
"1243","female","gonad","m.inc.d8","PRL","blu80.r97_female_gonad_m.inc.d8",9.45526271492037
"1244","female","gonad","m.inc.d3","PRL","d.s177.blk.r_female_gonad_m.inc.d3",10.433599450771
"1245","female","gonad","m.inc.d3","PRL","g144.r54.x_female_gonad_m.inc.d3",10.301386643326
"1246","female","gonad",NA,"PRL","l.s.w.d_female_gonad_m.hatch",10.344727547364
"1247","female","gonad","m.inc.d9","PRL","o36.r62.x_female_gonad_m.inc.d9",9.74227806884747
"1248","female","gonad","m.inc.d17","PRL","pk.s011.o.y_female_gonad_m.inc.d17",9.98508657488172
"1249","female","gonad","m.inc.d3","PRL","r.s035.y.blk_female_gonad_m.inc.d3",10.1872882613599
"1250","female","gonad","m.inc.d3","PRL","s069.pk.pu.g_female_gonad_m.inc.d3",11.3792753683438
"1251","female","gonad","m.inc.d17","PRL","s100.l.pk.blk_female_gonad_m.inc.d17",10.0611814086694
"1252","female","gonad","m.inc.d9","PRL","x.blu25_female_gonad_m.inc.d9",10.2205932855992
"1253","female","gonad","m.inc.d8","PRL","x.g26_female_gonad_m.inc.d8",10.5214637925712
"1254","female","gonad",NA,"PRL","x.r74.o29_female_gonad_m.hatch",10.5835668344427
"1255","female","gonad","m.inc.d17","PRL","x.y119.w11_female_gonad_m.inc.d17",10.4970308418913
"1256","female","gonad","m.inc.d17","PRL","y85.r71.x_female_gonad_m.inc.d17",10.1163271066094
"1257","female","gonad","prolong","PRLR","l.s052.pk.r_female_gonad_prolong",7.2930071782041
"1258","female","gonad","prolong","PRLR","s.pu.pk_female_gonad_prolong",6.5394524329622
"1259","female","gonad",NA,"PRLR","x.y145.r55_female_gonad_inc.prolong",5.99999342351481
"1260","female","gonad","extend","PRLR","g17.w108.x_female_gonad_extend",6.94336398046246
"1261","female","gonad","extend","PRLR","s089.blk.pk.pu_female_gonad_extend",6.11521677291626
"1262","female","gonad",NA,"PRLR","x.o61_female_gonad_extend.hatch",5.93898443009069
"1263","female","gonad","m.inc.d3","PRLR","blk.s060.pu.w_female_gonad_m.inc.d3",7.01092130080541
"1264","female","gonad","m.inc.d8","PRLR","blu119.w84.x_female_gonad_m.inc.d8",6.0433441998058
"1265","female","gonad","m.inc.d8","PRLR","blu80.r97_female_gonad_m.inc.d8",5.7788915640716
"1266","female","gonad","m.inc.d3","PRLR","d.s177.blk.r_female_gonad_m.inc.d3",6.32989093004063
"1267","female","gonad","m.inc.d3","PRLR","g144.r54.x_female_gonad_m.inc.d3",6.3981640574238
"1268","female","gonad",NA,"PRLR","l.s.w.d_female_gonad_m.hatch",6.58256030497379
"1269","female","gonad","m.inc.d9","PRLR","o36.r62.x_female_gonad_m.inc.d9",6.01449009351527
"1270","female","gonad","m.inc.d17","PRLR","pk.s011.o.y_female_gonad_m.inc.d17",5.87633870930642
"1271","female","gonad","m.inc.d3","PRLR","r.s035.y.blk_female_gonad_m.inc.d3",6.1822488443572
"1272","female","gonad","m.inc.d3","PRLR","s069.pk.pu.g_female_gonad_m.inc.d3",6.42147297205357
"1273","female","gonad","m.inc.d17","PRLR","s100.l.pk.blk_female_gonad_m.inc.d17",6.63804976359731
"1274","female","gonad","m.inc.d9","PRLR","x.blu25_female_gonad_m.inc.d9",6.13788104961145
"1275","female","gonad","m.inc.d8","PRLR","x.g26_female_gonad_m.inc.d8",6.31907138966997
